Category,Skill Name,Author,Description,GitHub URL
security,route-tester,diet103,"Test authenticated routes in the your project using cookie-based authentication. Use this skill when testing API endpoints, validating route functionality, or debugging authentication issues. Includes patterns for using test-auth-route.js and mock authentication.",https://github.com/diet103/claude-code-infrastructure-showcase/tree/main/.claude/skills/route-tester
security,sast-configuration,wshobson,"Configure Static Application Security Testing (SAST) tools for automated vulnerability detection in application code. Use when setting up security scanning, implementing DevSecOps practices, or automating code vulnerability detection.",https://github.com/wshobson/agents/tree/main/plugins/security-scanning/skills/sast-configuration
security,secrets-management,wshobson,"Implement secure secrets management for CI/CD pipelines using Vault, AWS Secrets Manager, or native platform solutions. Use when handling sensitive credentials, rotating secrets, or securing CI/CD environments.",https://github.com/wshobson/agents/tree/main/plugins/cicd-automation/skills/secrets-management
security,shellcheck-configuration,wshobson,"Master ShellCheck static analysis configuration and usage for shell script quality. Use when setting up linting infrastructure, fixing code issues, or ensuring script portability.",https://github.com/wshobson/agents/tree/main/plugins/shell-scripting/skills/shellcheck-configuration
security,testing,bytebase,"Run and troubleshoot tests for DBHub, including unit tests, integration tests with Testcontainers, and database-specific tests. Use when asked to run tests, fix test failures, debug integration tests, or troubleshoot Docker/database container issues.",https://github.com/bytebase/dbhub/tree/main/.claude/skills/testing
security,verification-quality-assurance,ruvnet,"""Comprehensive truth scoring, code quality verification, and automatic rollback system with 0.95 accuracy threshold for ensuring high-quality agent outputs and codebase reliability.""",https://github.com/ruvnet/claude-flow/tree/main/.claude/skills/verification-quality
security,web-e2e,Unknown,,
security,web3-testing,wshobson,"Test smart contracts comprehensively using Hardhat and Foundry with unit tests, integration tests, and mainnet forking. Use when testing Solidity contracts, setting up blockchain test suites, or validating DeFi protocols.",https://github.com/wshobson/agents/tree/main/plugins/blockchain-web3/skills/web3-testing
security,webapp-testing,Unknown,,
security,woocommerce-code-review,woocommerce,"Review WooCommerce code changes for coding standards compliance. Use when reviewing code locally, performing automated PR reviews, or checking code quality.",https://github.com/woocommerce/woocommerce/tree/trunk/.ai/skills/woocommerce-code-review
smart-contracts,bap-identity,b-open-io,"Manage BAP (Bitcoin Attestation Protocol) identity files using bap-cli. This skill should be used when users need to create, decrypt, list, or extract BAP identity backups, work with .bep encrypted files, or generate test fixtures for Playwright tests involving BAP identities.",https://github.com/b-open-io/prompts/tree/master/user/.claude/skills/bap-identity
smart-contracts,bitcoin-auth-diagnostics,b-open-io,"Diagnose and troubleshoot bitcoin-auth token generation and verification issues. This skill should be used when users encounter authentication failures, signature verification errors, or integration problems with the bitcoin-auth library.",https://github.com/b-open-io/prompts/tree/master/user/.claude/skills/bitcoin-auth-diagnostics
smart-contracts,blockchain-developer,zenobi-us,"Expert blockchain developer specializing in smart contract development, DApp architecture, and DeFi protocols. Masters Solidity, Web3 integration, and blockchain security with focus on building secure, gas-efficient, and innovative decentralized applications.",https://github.com/zenobi-us/dotfiles/tree/master/devtools/files/opencode/skills/experts/specialized-domains/blockchain-developer
smart-contracts,compliance-architecture,anton-abyzov,"Enterprise-grade compliance architecture for SOC 2, HIPAA, GDPR, PCI-DSS. Provides compliance checklists, security controls, audit guidance, and regulatory requirements for serverless and cloud architectures. Activates for compliance, HIPAA, SOC2, SOC 2, GDPR, PCI-DSS, PCI DSS, regulatory, healthcare data, payment card, data protection, audit, security standards, regulated industry, BAA, business associate agreement, DPIA, data protection impact assessment.",https://github.com/anton-abyzov/specweave/tree/develop/plugins/specweave/skills/compliance-architecture
smart-contracts,crypto-research,stevengonsalvez,"Comprehensive cryptocurrency market research and analysis using specialized AI agents. Analyzes market data, price trends, news sentiment, technical indicators, macro correlations, and investment opportunities. Use when researching cryptocurrencies, analyzing crypto markets, evaluating digital assets, or investigating blockchain projects like Bitcoin, Ethereum, Solana, etc.",https://github.com/stevengonsalvez/claudecode-bootstrap/tree/main/claude-code/skills/crypto-research
smart-contracts,defi-protocol-templates,wshobson,"Implement DeFi protocols with production-ready templates for staking, AMMs, governance, and lending systems. Use when building decentralized finance applications or smart contract protocols.",https://github.com/wshobson/agents/tree/main/plugins/blockchain-web3/skills/defi-protocol-templates
smart-contracts,design-by-contract,OutlineDriven,"Automated contract verification, detection, and remediation across multiple languages using formal preconditions, postconditions, and invariants. This skill provides both reference documentation AND execution capabilities for the full PLAN -> CREATE -> VERIFY -> REMEDIATE workflow.",https://github.com/OutlineDriven/odin-claude-plugin/tree/main/skills/design-by-contract
smart-contracts,flutter-development,aj-geddes,"Build beautiful cross-platform mobile apps with Flutter and Dart. Covers widgets, state management with Provider/BLoC, navigation, API integration, and material design.",https://github.com/aj-geddes/useful-ai-prompts/tree/main/skills/flutter-development
smart-contracts,moai-lang-go,Unknown,,
smart-contracts,moai-lang-rust,Unknown,,
smart-contracts,model-registry-maintainer,massgen,"Guide for maintaining the MassGen model and backend registry. This skill should be used when adding new models, updating model information (release dates, pricing, context windows), or ensuring the registry stays current with provider releases. Covers both the capabilities registry and the pricing/token manager.",https://github.com/massgen/MassGen/tree/main/massgen/skills/model-registry-maintainer
smart-contracts,moon-dev-trading-agents,moondevonyt,"Master Moon Dev's Ai Agents Github with 48+ specialized agents, multi-exchange support, LLM abstraction, and autonomous trading capabilities across crypto markets",https://github.com/moondevonyt/moon-dev-ai-agents/tree/main/.claude/skills/moon-dev-trading-agents
